pathway	collection	comparison	method	source	rank_metric	ES	NES	pvalue	padj	FWER	size	output_label	report_side	source_file	rank_at_max	leading_edge	core_enrichment	direction	significant_fdr_0_25	significant_fdr_0_05
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18492891	0.66572934	0.9423868	0.99548227	1	32	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3611	tags=22%, list=20%, signal=27%		positive	FALSE	FALSE
GOBP_NUCLEOPHAGY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21472597	0.6746207	0.9114173	0.99552655	1	21	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3741	tags=24%, list=21%, signal=30%		positive	FALSE	FALSE
GOBP_REGULATION_OF_LONG_TERM_SYNAPTIC_DEPRESSION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2547552	0.741738	0.8185484	0.99556607	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1819	tags=13%, list=10%, signal=14%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15967491	0.67120916	0.9859155	0.99561745	1	73	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4341	tags=23%, list=24%, signal=30%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20215802	0.66309863	0.9466403	0.9956203	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5919	tags=46%, list=33%, signal=68%		positive	FALSE	FALSE
GOBP_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21857989	0.7814459	0.8116233	0.9956283	1	34	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	241	tags=6%, list=1%, signal=6%		positive	FALSE	FALSE
GOBP_TROPHOBLAST_CELL_MIGRATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.233453	0.73032767	0.85356456	0.99563044	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1763	tags=15%, list=10%, signal=17%		positive	FALSE	FALSE
GOBP_RNA_POLYMERASE_II_TRANSCRIPTION_INITIATION_SURVEILLANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.27463284	0.782448	0.7789047	0.9956441	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3553	tags=27%, list=20%, signal=33%		positive	FALSE	FALSE
GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.26114196	0.744224	0.80657643	0.99566656	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3630	tags=27%, list=20%, signal=33%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21712798	0.73708606	0.8680412	0.99567914	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2531	tags=15%, list=14%, signal=18%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.2142545	0.72673166	0.88069415	0.995696	1	27	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	361	tags=7%, list=2%, signal=8%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18385178	0.6806255	0.95428574	0.99569714	1	40	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	535	tags=8%, list=3%, signal=8%		positive	FALSE	FALSE
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.16709808	0.78772646	0.9223301	0.9956996	1	156	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4548	tags=28%, list=25%, signal=37%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20465678	0.6857423	0.92121214	0.99571615	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3531	tags=23%, list=19%, signal=29%		positive	FALSE	FALSE
GOBP_RESPONSE_TO_INTERFERON_ALPHA	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24527001	0.77941513	0.7928287	0.99571854	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1038	tags=10%, list=6%, signal=11%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20631118	0.734315	0.8744856	0.9957455	1	34	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4136	tags=24%, list=23%, signal=30%		positive	FALSE	FALSE
GOBP_MAST_CELL_ACTIVATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.17692995	0.7322261	0.93442625	0.9958134	1	68	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3913	tags=24%, list=22%, signal=30%		positive	FALSE	FALSE
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15900707	0.7258601	0.96443516	0.99582803	1	112	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2407	tags=13%, list=13%, signal=14%		positive	FALSE	FALSE
GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18913609	-0.60270363	0.9681275	0.99583316	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	6441	tags=41%, list=36%, signal=63%		negative	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18581943	0.73489165	0.9041096	0.99583983	1	55	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3560	tags=22%, list=20%, signal=27%		positive	FALSE	FALSE
GOBP_PROTEIN_DEACETYLATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22267567	0.742112	0.8579767	0.995842	1	26	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2829	tags=19%, list=16%, signal=23%		positive	FALSE	FALSE
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.21625607	0.7021927	0.88994306	0.9958775	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4386	tags=27%, list=24%, signal=36%		positive	FALSE	FALSE
GOBP_FATTY_ACID_HOMEOSTASIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23746341	0.68643814	0.87148595	0.9958861	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1618	tags=13%, list=9%, signal=15%		positive	FALSE	FALSE
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18328866	0.68336546	0.9442308	0.9959206	1	39	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	508	tags=8%, list=3%, signal=8%		positive	FALSE	FALSE
GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20608978	0.66728085	0.92771083	0.9959241	1	25	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	6367	tags=48%, list=35%, signal=74%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22624366	0.65752774	0.8977035	0.9959372	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3159	tags=20%, list=17%, signal=24%		positive	FALSE	FALSE
GOBP_MUSCLE_SYSTEM_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.136278	0.7394546	0.99800795	0.9959483	1	466	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4036	tags=20%, list=22%, signal=24%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_CAMP_PKA_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22099826	0.73747087	0.85915494	0.9959744	1	28	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3369	tags=29%, list=19%, signal=35%		positive	FALSE	FALSE
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22697087	0.7334204	0.8813906	0.9960081	1	24	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2008	tags=13%, list=11%, signal=14%		positive	FALSE	FALSE
GOBP_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22126842	0.65474254	0.8980392	0.9960194	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1622	tags=13%, list=9%, signal=14%		positive	FALSE	FALSE
GOBP_BILE_ACID_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20851715	0.7796994	0.83092785	0.9960387	1	44	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4134	tags=27%, list=23%, signal=35%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20104516	0.7869917	0.86221296	0.996104	1	53	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1428	tags=11%, list=8%, signal=12%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15895212	0.66579324	0.97384304	0.9961196	1	73	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1958	tags=12%, list=11%, signal=14%		positive	FALSE	FALSE
GOBP_MAINTENANCE_OF_PROTEIN_LOCATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18271014	0.73798716	0.91700405	0.99612653	1	60	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	128	tags=5%, list=1%, signal=5%		positive	FALSE	FALSE
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19999662	0.7826115	0.85773194	0.9961284	1	50	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5552	tags=40%, list=31%, signal=57%		positive	FALSE	FALSE
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.25058162	0.7283992	0.83820665	0.99616164	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4869	tags=33%, list=27%, signal=46%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY_OF_MITOCHONDRION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20798273	0.6713951	0.9087221	0.9961694	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5930	tags=41%, list=33%, signal=61%		positive	FALSE	FALSE
GOBP_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19093281	0.6583554	0.9484733	0.99618393	1	30	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4502	tags=30%, list=25%, signal=40%		positive	FALSE	FALSE
GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19591844	0.78551096	0.8349901	0.996186	1	61	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1735	tags=11%, list=10%, signal=13%		positive	FALSE	FALSE
GOBP_REGULATION_OF_AMINE_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23051018	0.68396777	0.90697676	0.99619573	1	19	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2665	tags=16%, list=15%, signal=18%		positive	FALSE	FALSE
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.213321	0.7325049	0.8840304	0.99620897	1	27	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3402	tags=22%, list=19%, signal=27%		positive	FALSE	FALSE
GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.18845998	0.65569085	0.9539078	0.9962104	1	29	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2476	tags=14%, list=14%, signal=16%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22012061	0.6808203	0.8957055	0.99622166	1	19	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	6538	tags=53%, list=36%, signal=82%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_BLOOD_CIRCULATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23478375	0.7268915	0.86706346	0.99623096	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4875	tags=32%, list=27%, signal=43%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.14810371	0.65942794	0.9921722	0.996259	1	102	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3201	tags=16%, list=18%, signal=19%		positive	FALSE	FALSE
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.20256262	0.78004956	0.8832998	0.99626845	1	47	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3166	tags=21%, list=17%, signal=26%		positive	FALSE	FALSE
GOBP_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24857074	0.74427646	0.8463074	0.99631095	1	18	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2466	tags=17%, list=14%, signal=19%		positive	FALSE	FALSE
GOBP_PULMONARY_VALVE_MORPHOGENESIS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23514283	0.73033524	0.8603239	0.9963218	1	20	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4075	tags=25%, list=22%, signal=32%		positive	FALSE	FALSE
GOBP_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.15846519	0.7422758	0.97808766	0.9963598	1	143	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2510	tags=13%, list=14%, signal=15%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23942322	0.7024257	0.8712871	0.99638414	1	16	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1701	tags=19%, list=9%, signal=21%		positive	FALSE	FALSE
GOBP_RESPONSE_TO_L_GLUTAMATE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.264624	0.7428973	0.8205645	0.99638426	1	15	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4147	tags=33%, list=23%, signal=43%		positive	FALSE	FALSE
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19258967	0.68668	0.9092702	0.9963908	1	32	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	5402	tags=34%, list=30%, signal=49%		positive	FALSE	FALSE
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.17120568	0.6876202	0.9519038	0.996416	1	60	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4427	tags=25%, list=24%, signal=33%		positive	FALSE	FALSE
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.22199692	0.7273627	0.8624031	0.99645656	1	23	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	4257	tags=30%, list=23%, signal=40%		positive	FALSE	FALSE
GOBP_PRIMARY_MIRNA_PROCESSING	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.23540427	0.69591016	0.88492066	0.9966105	1	17	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1622	tags=18%, list=9%, signal=19%		positive	FALSE	FALSE
GOBP_HOST_MEDIATED_ACTIVATION_OF_VIRAL_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.19903001	0.73816985	0.89463603	0.99662685	1	38	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	3382	tags=24%, list=19%, signal=29%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.24545331	0.7856718	0.77079105	0.99666876	1	22	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1255	tags=14%, list=7%, signal=15%		positive	FALSE	FALSE
GOBP_POSITIVE_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	-0.18075088	-0.59799325	0.969112	0.99668324	1	24	GSEA_ERpositive_vs_ERnegative_GO_BP	neg	gsea_report_for_na_neg_1779214203280.tsv	1175	tags=8%, list=6%, signal=9%		negative	FALSE	FALSE
GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.16081294	0.7445794	0.9708738	0.99668336	1	127	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	2930	tags=17%, list=16%, signal=21%		positive	FALSE	FALSE
GOBP_CATECHOLAMINE_TRANSPORT	GO_BP	ERpositive_vs_ERnegative	GSEAPreranked	DanielGarbozo/GSEA-Pipeline/preranked	limma_t_stat_or_user_supplied_rnk	0.17262395	0.6810732	0.96066254	0.9967395	1	56	GSEA_ERpositive_vs_ERnegative_GO_BP	pos	gsea_report_for_na_pos_1779214203280.tsv	1241	tags=9%, list=7%, signal=10%		positive	FALSE	FALSE
